"CountryCode","LookupKey","Bic","BankCode","BranchCode","BankName","Source"
"PL","70030006","SKOKPLPWXXX","70030006","","Spółdzielcza Kasa Oszczędnościowo-Kredytowa ENERGIA","Polish bank register (plewiba.xml)"
"PL","70050017","SKOKPLPWXXX","70050017","","Spółdzielcza Kasa Oszczędnościowo-Kredytowa „Szopienice” w Katowicach","Polish bank register (plewiba.xml)"
"PL","70110001","SKOKPLPWXXX","70110001","","Spółdzielcza Kasa Oszczędnościowo-Kredytowa im. Zygmunta Chmielewskiego","Polish bank register (plewiba.xml)"
"PL","70140008","SKOKPLPWXXX","70140008","","Spółdzielcza Kasa Oszczędnościowo-Kredytowa w Kostrzynie nad Odrą","Polish bank register (plewiba.xml)"
"PL","70370001","SKOKPLPWXXX","70370001","","Spółdzielcza Kasa Oszczędnościowo-Kredytowa Ziemi Rybnickiej","Polish bank register (plewiba.xml)"
"PL","70390009","SKOKPLPWXXX","70390009","","Spółdzielcza Kasa Oszczędnościowo-Kredytowa ""Boże Dary""","Polish bank register (plewiba.xml)"
"PL","70410000","SKOKPLPWXXX","70410000","","Spółdzielcza Kasa Oszczędnościowo-Kredytowa im. Zygmunta Chmielewskiego","Polish bank register (plewiba.xml)"
"PL","70420009","SKOKPLPWXXX","70420009","","Spółdzielcza Kasa Oszczędnościowo-Kredytowa im. Unii Lubelskiej w Lublinie","Polish bank register (plewiba.xml)"
"PL","70460005","SKOKPLPWXXX","70460005","","Spółdzielcza Kasa Oszczędnościowo-Kredytowa PROGRES","Polish bank register (plewiba.xml)"
"PL","70480003","SKOKPLPWXXX","70480003","","Spółdzielcza Kasa Oszczędnościowo-Kredytowa ""Śląsk"" z siedzibą w Rudzie Śląskiej","Polish bank register (plewiba.xml)"
"PL","70520002","SKOKPLPWXXX","70520002","","Spółdzielcza Kasa Oszczędnościowo-Kredytowa ""Wisła""","Polish bank register (plewiba.xml)"
"PL","70610006","SKOKPLPWXXX","70610006","","Spółdzielcza Kasa Oszczędnościowo-Kredytowa im. Zygmunta Chmielewskiego","Polish bank register (plewiba.xml)"
"PL","70650002","SKOKPLPWXXX","70650002","","Spółdzielcza Kasa Oszczędnościowo-Kredytowa im. Franciszka Stefczyka","Polish bank register (plewiba.xml)"
"PL","70790001","SKOKPLPWXXX","70790001","","Krakowska Spółdzielcza Kasa Oszczędnościowo-Kredytowa w Krakowie","Polish bank register (plewiba.xml)"
"PL","70890004","SKOKPLPWXXX","70890004","","Spółdzielcza Kasa Oszczędnościowo-Kredytowa „Szopienice” w Katowicach","Polish bank register (plewiba.xml)"
"PL","70990007","SKOKPLPWXXX","70990007","","Spółdzielcza Kasa Oszczędnościowo-Kredytowa ""Świdnik""","Polish bank register (plewiba.xml)"
"PL","71150008","SKOKPLPWXXX","71150008","","Spółdzielcza Kasa Oszczędnościowo-Kredytowa „Centrum”","Polish bank register (plewiba.xml)"
"PL","71180005","SKOKPLPWXXX","71180005","","Spółdzielcza Kasa Oszczędnościowo-Kredytowa im. Eugeniusza Kwiatkowskiego","Polish bank register (plewiba.xml)"
